#,strength_score
432,5.285272729905544
316,5.1740348026972995
155,5.137349868354069
477,5.124858200616334
20,5.075756452162157
429,5.048358986141478
72,5.0392078872325445
679,5.0163190635239765
110,4.9987950004515636
165,4.996957466021641
340,4.986037488938417
430,4.9797324862997865
164,4.90536637108858
154,4.899586531732924
276,4.896024402671655
147,4.848160334502752
163,4.843299229516986
513,4.8235394747207865
103,4.8049636452417
184,4.786749868238251
550,4.66823130585497
732,4.636362960833052
704,4.6164282982841325
717,4.599905550450943
727,4.5976045844410915
301,4.58428817650893
24,4.5556605214069155
552,4.553652443081658
792,4.551779403288162
410,4.401355526343093
553,4.358469679506925
427,4.324523790511977
275,4.310296622212482
583,4.258048402184656
249,4.253202343359899
234,4.246871582380557
394,4.238958108729069
71,4.195938276498476
263,4.166353567939168
772,4.165189307156872
540,4.149956604152163
57,4.112576714055784
608,4.109616914464584
472,4.081201524686451
635,4.026168569840799
588,4.021875687128246
59,4.012988211281235
557,3.9883993173522314
131,3.9812113633175032
467,3.9398474389783487
499,3.8452584935675582
606,3.828113243180996
481,3.7968695476070184
419,3.685859221765904
703,3.66290300500619
421,3.6626315497247766
705,3.65957112474505
418,3.658118386317218
420,3.6540279171085244
414,3.613907770250073
270,3.5917360878463267
766,3.584893767241618
528,3.5581703648902008
32,3.556179851229391
629,3.5443185294484056
139,3.5333393389110466
205,3.52561996000981
797,3.5184576122003195
212,3.492461841490905
102,3.4379653655326115
438,3.4207465743302645
700,3.420038404349672
715,3.405561505290999
714,3.405561505290999
694,3.394943949353104
702,3.378056824822381
701,3.3330511372061107
350,3.3267353937755044
633,3.319839548164955
570,3.2979340204630825
339,3.294158182486073
135,3.288824119670295
658,3.280788251343619
138,3.2603696191998077
682,3.25311134241566
476,3.224519279054417
737,3.2010433529935876
133,3.1986269414421002
478,3.1885663506106567
677,3.168673284718872
85,3.158953651950708
70,3.135364999821353
724,3.1179956073151214
709,3.076630611657631
745,3.0541763120570575
747,3.0426088766533073
748,3.0426088766533073
649,3.007433289961359
23,3.00629468650272
706,2.996549953870973
574,2.9648214913899578
576,2.9478951886496754
773,2.9394216559200714
362,2.882904630131941
572,2.881538905641197
494,2.874505044657262
93,2.843693334310162
314,2.841854478252088
544,2.839417211233646
8,2.8307642002824824
280,2.8204523163513695
444,2.8115045145641058
28,2.810561967338816
428,2.808511076518643
9,2.8047240382526586
